date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:35:42	216/216	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:21%20GMT	https://www.proformanceroofs.com/blog/2017/august/the-best-times-of-year-for-roof-replacement-in-f/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/august/the-best-times-of-year-for-roof-replacement-in-f/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/august/the-best-times-of-year-for-roof-replacement-in-f/)
10:35:42	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:26%20GMT	https://www.proformanceroofs.com/blog/categories/general-roofing/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/categories/general-roofing/admin/index.html	(from https://www.proformanceroofs.com/blog/categories/general-roofing/)
10:35:42	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:29%20GMT	https://www.proformanceroofs.com/blog/categories/home-design/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/categories/home-design/admin/index.html	(from https://www.proformanceroofs.com/blog/categories/home-design/)
10:35:43	116220/116220	---M--	200	added ('OK')	image/jpeg	etag:%221d5eb794ba56b80:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/480x240//images/blog/6.6.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/480x240/images/blog/6.6.17.jpg	(from https://www.proformanceroofs.com/blog/categories/insurance/)
10:35:43	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:40%20GMT	https://www.proformanceroofs.com/blog/categories/insurance/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/categories/insurance/admin/index.html	(from https://www.proformanceroofs.com/blog/categories/insurance/)
10:35:43	85955/85955	---M--	200	added ('OK')	image/jpeg	etag:%221d5df5a26e6ac80:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/480x240//images/blog/8.7.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/480x240/images/blog/8.7.17.jpg	(from https://www.proformanceroofs.com/blog/categories/replacement/)
10:35:43	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:41%20GMT	https://www.proformanceroofs.com/blog/categories/replacement/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/categories/replacement/admin/index.html	(from https://www.proformanceroofs.com/blog/categories/replacement/)
10:35:44	85460/85460	---M--	200	added ('OK')	image/jpeg	etag:%221d609f60553ef80:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/480x240//images/blog/7.11.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/480x240/images/blog/7.11.17.jpg	(from https://www.proformanceroofs.com/blog/categories/roof-damage/)
10:35:44	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:41%20GMT	https://www.proformanceroofs.com/blog/categories/roof-damage/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/categories/roof-damage/admin/index.html	(from https://www.proformanceroofs.com/blog/categories/roof-damage/)
10:35:45	112351/112351	---M--	200	added ('OK')	image/jpeg	etag:%221d5d92d005abd00:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/480x240//images/blog/8.18.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/480x240/images/blog/8.18.17.jpg	(from https://www.proformanceroofs.com/blog/categories/siding/)
10:35:45	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:42%20GMT	https://www.proformanceroofs.com/blog/categories/siding/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/categories/siding/admin/index.html	(from https://www.proformanceroofs.com/blog/categories/siding/)
10:35:45	97096/97096	---M--	200	added ('OK')	image/jpeg	etag:%221d5e281675b6880:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/480x240//images/blog/7.18.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/480x240/images/blog/7.18.17.jpg	(from https://www.proformanceroofs.com/blog/categories/weather-roofs/)
10:35:45	171/171	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:42%20GMT	https://www.proformanceroofs.com/blog/categories/tips/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/categories/tips/admin/index.html	(from https://www.proformanceroofs.com/blog/categories/tips/)
10:35:45	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:42%20GMT	https://www.proformanceroofs.com/blog/categories/weather-roofs/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/categories/weather-roofs/admin/index.html	(from https://www.proformanceroofs.com/blog/categories/weather-roofs/)
10:35:51	95651/95651	---M--	200	added ('OK')	image/jpeg	etag:%221d5f1dc81cb9680:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/480x240//images/blog/7.6.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/480x240/images/blog/7.6.17.jpg	(from https://www.proformanceroofs.com/blog/categories/weather-roofs/)
10:36:07	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:43%20GMT	https://www.proformanceroofs.com/blog/2020/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2020/admin/index.html	(from https://www.proformanceroofs.com/blog/2020/)
10:36:08	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:43%20GMT	https://www.proformanceroofs.com/blog/2020/may/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2020/may/admin/index.html	(from https://www.proformanceroofs.com/blog/2020/may/)
10:36:08	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:43%20GMT	https://www.proformanceroofs.com/blog/2020/april/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2020/april/admin/index.html	(from https://www.proformanceroofs.com/blog/2020/april/)
10:36:08	45032/45032	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Aug%202020%2017:36:05%20GMT	https://www.proformanceroofs.com/blog/2019/december/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2019/december/index.html	(from https://www.proformanceroofs.com/blog/)
10:36:08	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:35:49%20GMT	https://www.proformanceroofs.com/blog/2019/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2019/admin/index.html	(from https://www.proformanceroofs.com/blog/2019/)
10:36:08	170/170	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:05%20GMT	https://www.proformanceroofs.com/blog/2019/september/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2019/september/admin/index.html	(from https://www.proformanceroofs.com/blog/2019/september/)
10:36:13	78871/78871	---M--	200	added ('OK')	image/jpeg	etag:%221d5de4fc9663900:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/480x240//images/blog/7.31.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/480x240/images/blog/7.31.17.jpg	(from https://www.proformanceroofs.com/blog/2017/)
10:36:13	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:05%20GMT	https://www.proformanceroofs.com/blog/2017/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/)
10:36:13	165/165	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:06%20GMT	https://www.proformanceroofs.com/blog/2017/july/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/july/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/july/)
10:36:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:06%20GMT	https://www.proformanceroofs.com/blog/2017/august/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/august/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/august/)
10:36:13	91915/91915	---M--	200	added ('OK')	image/jpeg	etag:%221d644b058472a00:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/480x240//images/blog/6.29.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/480x240/images/blog/6.29.17.jpg	(from https://www.proformanceroofs.com/blog/2017/june/)
10:36:13	165/165	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:11%20GMT	https://www.proformanceroofs.com/blog/2017/june/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/june/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/june/)
10:36:19	58703/58703	---M--	200	added ('OK')	image/jpeg	etag:%221d64b92037f6f80:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/480x240//images/blog/5.1.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/480x240/images/blog/5.1.17.jpg	(from https://www.proformanceroofs.com/blog/2017/may/)
10:36:29	313164/313164	---M--	200	added ('OK')	image/jpeg	etag:%22b610b1d7efd6d51:0%22	http://www.proformanceroofs.com/images/blog/8.18.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/8.18.17.jpg	(from https://www.proformanceroofs.com/blog/2017/august/how-to-match-siding-to-roofing/)
10:36:37	200719/200719	---M--	200	added ('OK')	image/jpeg	etag:%229a6f45d9efd6d51:0%22	http://www.proformanceroofs.com/images/blog/7.31.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/7.31.17.jpg	(from https://www.proformanceroofs.com/blog/2017/july/what-to-know-about-roofing-warranties/)
10:36:37	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:11%20GMT	https://www.proformanceroofs.com/blog/2017/may/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/may/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/may/)
10:36:39	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:13%20GMT	https://www.proformanceroofs.com/blog/categories/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/categories/admin/index.html	(from https://www.proformanceroofs.com/blog/categories/)
10:36:45	188163/188163	---M--	200	added ('OK')	image/jpeg	etag:%22942148d8efd6d51:0%22	http://www.proformanceroofs.com/images/blog/6.29.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/6.29.17.jpg	(from https://www.proformanceroofs.com/blog/2017/june/roof-damage-after-a-hail-storm/)
10:36:47	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:17%20GMT	https://www.proformanceroofs.com/blog/2017/august/how-to-match-siding-to-roofing/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/august/how-to-match-siding-to-roofing/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/august/how-to-match-siding-to-roofing/)
10:36:58	324125/324125	---M--	200	added ('OK')	image/jpeg	etag:%229fee1ed8efd6d51:0%22	http://www.proformanceroofs.com/images/blog/6.6.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/6.6.17.jpg	(from https://www.proformanceroofs.com/blog/2017/june/dealing-with-storm-damage-and-insurance-claims-i/)
10:37:04	203/203	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:35%20GMT	https://www.proformanceroofs.com/blog/2017/july/what-to-know-about-roofing-warranties/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/july/what-to-know-about-roofing-warranties/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/july/what-to-know-about-roofing-warranties/)
10:37:05	196/196	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:37%20GMT	https://www.proformanceroofs.com/blog/2017/june/roof-damage-after-a-hail-storm/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/june/roof-damage-after-a-hail-storm/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/june/roof-damage-after-a-hail-storm/)
10:37:07	93640/93640	---M--	200	added ('OK')	image/jpeg	etag:%22f5d1ced7efd6d51:0%22	http://www.proformanceroofs.com/images/blog/5.1.17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/blog/5.1.17.jpg	(from https://www.proformanceroofs.com/blog/2017/may/when-buying-a-home-check-for-potential-water-dam/)
10:37:07	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:45%20GMT	https://www.proformanceroofs.com/blog/2017/june/dealing-with-storm-damage-and-insurance-claims-i/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/june/dealing-with-storm-damage-and-insurance-claims-i/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/june/dealing-with-storm-damage-and-insurance-claims-i/)
10:37:07	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:36:55%20GMT	https://www.proformanceroofs.com/blog/2017/may/the-good-the-bad-and-the-ugly-florida-s-range-of/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/may/the-good-the-bad-and-the-ugly-florida-s-range-of/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/may/the-good-the-bad-and-the-ugly-florida-s-range-of/)
10:37:07	213/213	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:37:04%20GMT	https://www.proformanceroofs.com/blog/2017/may/when-buying-a-home-check-for-potential-water-dam/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2017/may/when-buying-a-home-check-for-potential-water-dam/admin/index.html	(from https://www.proformanceroofs.com/blog/2017/may/when-buying-a-home-check-for-potential-water-dam/)
10:37:08	305362/305362	---M-Z	200	added ('OK')	text/css	etag:%2206515d64b23d61:0%22	https://www.proformanceroofs.com/cms/includes/76p6tr89s0n.2005051912475.css	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/includes/76p6tr89s0n.2005051912475.css	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:08	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:37:05%20GMT	https://www.proformanceroofs.com/photo-gallery/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/photo-gallery/admin/index.html	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:08	165855/165855	---M--	200	added ('OK')	image/jpeg	etag:%22a2cdf7ba2d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/cbf9e1c6d498ae38d7fd113d3bcf2049.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/cbf9e1c6d498ae38d7fd113d3bcf2049.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:09	130193/130193	---M--	200	added ('OK')	image/jpeg	etag:%22811ea0b82d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/0c9391d4ba541cda23e90d66abba270b.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/0c9391d4ba541cda23e90d66abba270b.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:09	195646/195646	---M--	200	added ('OK')	image/jpeg	etag:%223c9d15b92d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/5c6ee2dc119a654705721390c93755c0.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/5c6ee2dc119a654705721390c93755c0.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:10	174348/174348	---M--	200	added ('OK')	image/jpeg	etag:%22309ff8b82d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/03bc917dfb90d9003a244248a3c05d17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/03bc917dfb90d9003a244248a3c05d17.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:10	185882/185882	---M--	200	added ('OK')	image/jpeg	etag:%225fccba2d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/91fd8dee20cf1dd39dacc4cffe5752c9.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/91fd8dee20cf1dd39dacc4cffe5752c9.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:11	161706/161706	---M--	200	added ('OK')	image/jpeg	etag:%222dcec2b92d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/48cf353538b40130d061b46bda8b62b0.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/48cf353538b40130d061b46bda8b62b0.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:11	162295/162295	---M--	200	added ('OK')	image/jpeg	etag:%229c1bf2b92d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/56b77e15d6a16d0f0fa19cb5da3010bf.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/56b77e15d6a16d0f0fa19cb5da3010bf.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:12	169025/169025	---M--	200	added ('OK')	image/jpeg	etag:%2265a43dba2d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/0892b16142d72ea995c3594342b52925.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/0892b16142d72ea995c3594342b52925.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:12	203339/203339	---M--	200	added ('OK')	image/jpeg	etag:%2268ad7aba2d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/afa3e5bdc057ae3c8a33899bd97fff5a.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/afa3e5bdc057ae3c8a33899bd97fff5a.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:12	160944/160944	---M--	200	added ('OK')	image/jpeg	etag:%22857624ba2d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/553d16b24a573c732614d3522c1e99da.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/553d16b24a573c732614d3522c1e99da.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:13	165191/165191	---M--	200	added ('OK')	image/jpeg	etag:%223738dbb92d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/49ae58d7d0091e4385a5e31f1f1faecb.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/49ae58d7d0091e4385a5e31f1f1faecb.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:13	228492/228492	---M--	200	added ('OK')	image/jpeg	etag:%22e9f991b92d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/34e6059ce7e8c0c84433b3052c2195f2.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/34e6059ce7e8c0c84433b3052c2195f2.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:14	192733/192733	---M--	200	added ('OK')	image/jpeg	etag:%22821adab82d85d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/2acf6bee3091ebd93ee6a84576ba1a65.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/2acf6bee3091ebd93ee6a84576ba1a65.jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:14	205116/205116	---M--	200	added ('OK')	image/jpeg	etag:%22d726b7a63285d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/8beb9bbdf84d9b9cfd4308dd2bbf01d9.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/8beb9bbdf84d9b9cfd4308dd2bbf01d9.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:15	167269/167269	---M--	200	added ('OK')	image/jpeg	etag:%2243c674a63285d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/4bfd413866b0ae347658816fce56dffb.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/4bfd413866b0ae347658816fce56dffb.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:15	161787/161787	---M--	200	added ('OK')	image/jpeg	etag:%224654d0a63285d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/068fe38bbe7b543cb1e3df9364d4347a.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/068fe38bbe7b543cb1e3df9364d4347a.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:16	171316/171316	---M--	200	added ('OK')	image/jpeg	etag:%22cd37e7a63285d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/87c7cb54901f5e8786a521c8685d1f29.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/87c7cb54901f5e8786a521c8685d1f29.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:16	199748/199748	---M--	200	added ('OK')	image/jpeg	etag:%226e723a73285d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/039893fcce94e66a63c49802ed33d079.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/039893fcce94e66a63c49802ed33d079.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:17	215834/215834	---M--	200	added ('OK')	image/jpeg	etag:%223faf9ba63285d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/6e6fd3b8f2e6f6c9a595d9361df55d86.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/6e6fd3b8f2e6f6c9a595d9361df55d86.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:17	156730/156730	---M--	200	added ('OK')	image/jpeg	etag:%22d27052a63285d51:0%22	https://www.proformanceroofs.com/images/photo-gallery/our-work/3daea1479e13d4d82f75e8555495a12e.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/photo-gallery/our-work/3daea1479e13d4d82f75e8555495a12e.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:17	15773/15773	---M-Z	200	added ('OK')	application/javascript	etag:%226c253f5527d3d51:0%22	https://www.proformanceroofs.com/cms/includes/paaveeqpprt.2001241829564.js	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/includes/paaveeqpprt.2001241829564.js	(from https://www.proformanceroofs.com/photo-gallery/)
10:37:18	295272/295272	---M-Z	200	added ('OK')	text/css	etag:%2206515d64b23d61:0%22	https://www.proformanceroofs.com/cms/includes/hace9kzh5c8.2005051912475.css	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/includes/hace9kzh5c8.2005051912475.css	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:18	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:37:15%20GMT	https://www.proformanceroofs.com/photo-gallery/our-work/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/photo-gallery/our-work/admin/index.html	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:18	8157/8157	---M--	200	added ('OK')	image/jpeg	etag:%221d5852df5228380:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/cbf9e1c6d498ae38d7fd113d3bcf2049.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/cbf9e1c6d498ae38d7fd113d3bcf2049.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:19	7143/7143	---M--	200	added ('OK')	image/jpeg	etag:%221d5852dedfb7580:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/0c9391d4ba541cda23e90d66abba270b.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/0c9391d4ba541cda23e90d66abba270b.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:19	9258/9258	---M--	200	added ('OK')	image/jpeg	etag:%221d5852dedfb7580:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/5c6ee2dc119a654705721390c93755c0.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/5c6ee2dc119a654705721390c93755c0.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:20	9066/9066	---M--	200	added ('OK')	image/jpeg	etag:%221d5852dedfb7580:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/03bc917dfb90d9003a244248a3c05d17.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/03bc917dfb90d9003a244248a3c05d17.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
